1365276129,903,orange,39.2830299,-76.6021899,0,0,15
1365276129,905,green,39.2941,-76.60969,-1.13E-05,-3.47E-05,15
1365276129,913,green,39.28344,-76.59729,0,0,15
1365276129,1101,orange,39.2828,-76.60177,0,0,15
1365276129,1103,green,39.28946,-76.5938,-9.67E-05,4.00E-06,15
1365276129,1104,orange,39.2891199,-76.62388,0,0,15
1365276129,1105,orange,39.28728,-76.62517,0,0,15
1365276129,1201,purple,39.3046,-76.61453,-1.93E-05,-3.33E-06,15
1365276129,1202,purple,39.30786,-76.61626,4.80E-05,-3.33E-06,15
1365276129,1203,purple,39.2967299,-76.61547,4.53E-05,9.33E-06,15
1365276129,1204,orange,39.28926,-76.62393,0,0,15
1365276129,1205,purple,39.30721,-76.61626,3.27E-05,-1.33E-06,15
1365276129,1206,purple,39.27263,-76.61335,0,0,15
1365276129,1208,purple,39.2814,-76.6130699,0,0,15
1365276129,1209,green,39.28383,-76.60169,0,0,15
1365276129,1210,banner,39.28421,-76.6131599,-1.67E-05,-1.34E-06,15
1365276129,1211,banner,39.27443,-76.60371,0,0,15
1365276129,1212,green,39.30074,-76.59147,0,0,15
1365276144,903,orange,39.2830299,-76.6021899,0,0,15
1365276144,905,green,39.29393,-76.61021,-1.13E-05,-6.00E-05,15
1365276144,913,green,39.28344,-76.59729,0,0,15
1365276144,1101,orange,39.2828,-76.60177,0,0,15
1365276144,1103,green,39.28801,-76.59374,0,0,15
1365276144,1104,orange,39.2891199,-76.62388,0,0,15
1365276144,1105,orange,39.28728,-76.62517,0,0,15
1365276144,1201,purple,39.30431,-76.61458,0,0,15
1365276144,1202,purple,39.30858,-76.61631,1.20E-05,6.00E-05,15
1365276144,1203,purple,39.29741,-76.61533,0,0,15
1365276144,1204,orange,39.28926,-76.62393,-4.87E-05,2.73E-05,15
1365276144,1205,purple,39.3076999,-76.61628,0,0,15
1365276144,1206,purple,39.27263,-76.61335,0,0,15
1365276144,1208,purple,39.2814,-76.6130699,-4.67E-05,9.33E-06,15
1365276144,1209,green,39.28383,-76.60169,1.33E-05,-8.00E-06,15
1365276144,1210,banner,39.28396,-76.61318,0,0,15
1365276144,1211,banner,39.27443,-76.60371,0,0,15
1365276144,1212,green,39.30074,-76.59147,0,0,15
1365276159,903,orange,39.2830299,-76.6021899,0,0,15
1365276159,905,green,39.29376,-76.61111,-8.67E-05,6.73E-07,15
1365276159,913,green,39.28344,-76.59729,0,0,15
1365276159,1101,orange,39.2828,-76.60177,1.13E-05,5.33E-05,15
1365276159,1103,green,39.28801,-76.59374,-4.73E-05,2.67E-06,15
1365276159,1104,orange,39.2891199,-76.62388,0,0,15
1365276159,1105,orange,39.28728,-76.62517,-6.00E-06,-5.00E-05,15
1365276159,1201,purple,39.30431,-76.61458,0,0,15
1365276159,1202,purple,39.30876,-76.61541,1.33E-06,2.07E-05,15
1365276159,1203,purple,39.29741,-76.61533,0,0,15
1365276159,1204,orange,39.28853,-76.62352,0,0,15
1365276159,1205,purple,39.3076999,-76.61628,1.33E-05,0,15
1365276159,1206,purple,39.27263,-76.61335,0,0,15
1365276159,1208,purple,39.2807,-76.61293,-0.000106667,1.93E-05,15
1365276159,1209,green,39.28403,-76.60181,0,0,15
1365276159,1210,banner,39.28396,-76.61318,0,0,15
1365276159,1211,banner,39.27443,-76.60371,0,0,15
1365276159,1212,green,39.30074,-76.59147,0,0,15
1365276174,903,orange,39.2830299,-76.6021899,1.00E-06,4.37E-05,30
1365276174,905,green,39.29246,-76.6110999,-4.53E-05,6.60E-07,15
1365276174,913,green,39.28344,-76.59729,-2.80E-05,4.67E-05,15
1365276174,1101,orange,39.28297,-76.60097,1.47E-05,5.47E-05,15
1365276174,1103,green,39.2873,-76.5937,0,0,15
1365276174,1104,orange,39.2891199,-76.62388,-1.33E-06,1.93E-05,15
1365276174,1105,orange,39.28719,-76.6259199,3.33E-06,-5.67E-05,15
1365276174,1201,purple,39.30431,-76.61458,0,0,15
1365276174,1202,purple,39.30878,-76.6151,-4.80E-05,2.47E-05,15
1365276174,1203,purple,39.29741,-76.61533,9.33E-06,-4.00E-06,15
1365276174,1204,orange,39.28853,-76.62352,0,0,15
1365276174,1205,purple,39.3078999,-76.61628,0,0,15
1365276174,1206,purple,39.27263,-76.61335,0,0,15
1365276174,1208,purple,39.2791,-76.61264,-6.00E-05,4.00E-06,15
1365276174,1209,green,39.28403,-76.60181,0,0,15
1365276174,1210,banner,39.28396,-76.61318,0,0,15
1365276174,1211,banner,39.27443,-76.60371,7.67E-05,-0.000128,15
1365276174,1212,green,39.30074,-76.59147,0,0,15
1365276189,905,green,39.29178,-76.61109,0,0,15
1365276189,909,green,39.2863,-76.59341,0,0,15
1365276189,913,green,39.28302,-76.59659,-4.53E-05,3.33E-06,15
1365276189,1101,orange,39.28319,-76.60015,0,0,15
1365276189,1103,green,39.2873,-76.5937,0,0,15
1365276189,1104,orange,39.2891,-76.6235899,0,0,15
1365276189,1105,orange,39.28724,-76.6267699,4.67E-06,-6.07E-05,15
1365276189,1201,purple,39.30431,-76.61458,0,0,15
1365276189,1202,purple,39.30806,-76.61473,-6.73E-05,0,15
1365276189,1203,purple,39.29755,-76.61539,0,0,15
1365276189,1204,orange,39.28853,-76.62352,0,0,15
1365276189,1205,purple,39.3078999,-76.61628,0,0,15
1365276189,1206,purple,39.27263,-76.61335,0,0,15
1365276189,1208,purple,39.2782,-76.61258,-4.47E-05,7.33E-06,15
1365276189,1209,green,39.28403,-76.60181,0,0,15
1365276189,1210,banner,39.28396,-76.61318,-4.40E-05,3.33E-06,15
1365276189,1211,banner,39.27558,-76.60563,5.73E-05,-3.80E-05,15
1365276189,1212,green,39.30074,-76.59147,0,0,15
1365276204,903,orange,39.28306,-76.60088,9.99E-06,6.07E-05,15
1365276204,905,green,39.29178,-76.61109,-4.53E-05,0,15
1365276204,909,green,39.2863,-76.59341,6.20E-05,-2.67E-06,15
1365276204,913,green,39.28234,-76.59654,-0.000110673,2.27E-05,15
1365276204,1101,orange,39.28319,-76.60015,7.33E-06,5.47E-05,15
1365276204,1103,green,39.2873,-76.5937,-4.93E-05,4.01E-06,15
1365276204,1104,orange,39.2891,-76.6235899,0,0,15
1365276204,1105,orange,39.28731,-76.62768,4.27E-05,-2.40E-05,15
1365276204,1201,purple,39.30431,-76.61458,-7.40E-05,8.01E-06,15
1365276204,1202,purple,39.3070499,-76.61473,-4.80E-05,6.00E-06,15
1365276204,1203,purple,39.29755,-76.61539,3.73E-05,-1.07E-05,15
1365276204,1204,orange,39.28853,-76.62352,0,0,15
1365276204,1205,purple,39.3078999,-76.61628,0,0,15
1365276204,1206,purple,39.27263,-76.61335,2.00E-06,-4.00E-05,15
1365276204,1208,purple,39.27753,-76.61247,0,0,15
1365276204,1209,green,39.28403,-76.60181,3.87E-05,-3.20E-05,15
1365276204,1210,banner,39.2832999,-76.61313,-1.13E-05,1.33E-06,15
1365276204,1211,banner,39.27644,-76.6062,6.07E-05,-3.33E-06,15
1365276204,1212,green,39.30074,-76.59147,0,0,15
1365276219,903,orange,39.2832099,-76.59997,0,0,15
1365276219,905,green,39.2911,-76.61109,-2.00E-06,4.00E-06,15
1365276219,909,green,39.28723,-76.59345,0,0,15
1365276219,913,green,39.2806799,-76.5962,0,0,15
1365276219,1101,orange,39.2832999,-76.59933,6.73E-07,3.34E-06,15
1365276219,1103,green,39.28656,-76.5936399,-4.87E-05,3.99E-06,15
1365276219,1104,orange,39.2891,-76.6235899,0,0,15
1365276219,1105,orange,39.28795,-76.62804,4.53E-05,7.33E-06,15
1365276219,1201,purple,39.3031999,-76.6144599,-2.33E-05,3.33E-06,15
1365276219,1202,purple,39.30633,-76.61464,-5.67E-05,4.00E-06,15
1365276219,1203,purple,39.29811,-76.61555,0,0,15
1365276219,1204,orange,39.28853,-76.62352,0,0,15
1365276219,1205,purple,39.3078999,-76.61628,2.01E-06,6.67E-07,15
1365276219,1206,purple,39.27266,-76.61395,0,0,15
1365276219,1208,purple,39.27753,-76.61247,0,0,15
1365276219,1209,green,39.28461,-76.60229,2.60E-05,-1.87E-05,15
1365276219,1210,banner,39.28313,-76.61311,0,0,15
1365276219,1211,banner,39.27735,-76.60625,0,0,15
1365276219,1212,green,39.30074,-76.59147,0,0,15
1365276234,903,orange,39.2832099,-76.59997,0,0,15
1365276234,905,green,39.29107,-76.61103,-4.33E-05,-2.00E-06,15
1365276234,909,green,39.28723,-76.59345,0,0,15
1365276234,913,green,39.2806799,-76.5962,-4.20E-05,-2.40E-05,15
1365276234,1101,orange,39.28331,-76.5992799,0,0,15
1365276234,1103,green,39.28583,-76.59358,0,0,15
1365276234,1104,orange,39.2891,-76.6235899,-4.33E-05,-2.01E-06,15
1365276234,1105,orange,39.28863,-76.62793,0,0,15
1365276234,1201,purple,39.30285,-76.61441,-2.93E-05,2.67E-06,15
1365276234,1202,purple,39.30548,-76.61458,-4.87E-05,3.33E-06,15
1365276234,1203,purple,39.29811,-76.61555,4.80E-05,-1.53E-05,15
1365276234,1204,orange,39.28853,-76.62352,-0.00015,0.000178,15
1365276234,1205,purple,39.30793,-76.61627,0,0,15
1365276234,1206,purple,39.27266,-76.61395,2.13E-05,-1.07E-05,15
1365276234,1208,purple,39.27753,-76.61247,-2.80E-05,5.33E-06,15
1365276234,1209,green,39.2849999,-76.60257,0,0,15
1365276234,1210,banner,39.28313,-76.61311,-0.000110667,1.07E-05,15
1365276234,1211,banner,39.27735,-76.60625,0.000192,-1.33E-05,15
1365276234,1212,green,39.30074,-76.59147,-1.13E-05,9.33E-06,15
1365276249,903,orange,39.2832099,-76.59997,4.67E-06,6.00E-05,15
1365276249,905,green,39.29042,-76.61106,-2.87E-05,-6.67E-07,15
1365276249,909,green,39.28723,-76.59345,0,0,15
1365276249,913,green,39.28005,-76.59656,0,0,15
1365276249,1101,orange,39.28331,-76.5992799,0,0,15
1365276249,1103,green,39.28583,-76.59358,0,0,15
1365276249,1104,orange,39.28845,-76.62362,-4.53E-05,3.33E-06,15
1365276249,1105,orange,39.28863,-76.62793,2.87E-05,-4.53E-05,15
1365276249,1201,purple,39.30241,-76.6143699,0,0,15
1365276249,1202,purple,39.30475,-76.61453,-2.33E-05,6.67E-07,15
1365276249,1203,purple,39.29883,-76.61578,0,0,15
1365276249,1204,orange,39.28628,-76.62085,0,0,15
1365276249,1205,purple,39.30793,-76.61627,0,0,15
1365276249,1206,purple,39.2729799,-76.61411,0.000120007,-7.33E-06,15
1365276249,1208,purple,39.27711,-76.61239,-1.73E-05,4.00E-06,15
1365276249,1209,green,39.2849999,-76.60257,0,0,15
1365276249,1210,banner,39.28147,-76.61295,-1.60E-05,0,15
1365276249,1211,banner,39.28023,-76.60645,0,0,15
1365276249,1212,green,39.30057,-76.59133,0,0,15
1365276264,903,orange,39.28328,-76.59907,0,0,15
1365276264,905,green,39.28999,-76.61107,-1.67E-05,-4.67E-06,15
1365276264,909,green,39.28723,-76.59345,0,0,15
1365276264,913,green,39.28005,-76.59656,3.33E-06,4.20E-05,15
1365276264,1101,orange,39.28331,-76.5992799,4.33E-05,2.40E-05,15
1365276264,1103,green,39.28583,-76.59358,0,0,15
1365276264,1104,orange,39.28777,-76.62357,0,0,15
1365276264,1105,orange,39.28906,-76.62861,0,0,15
1365276264,1201,purple,39.30241,-76.6143699,0,0,15
1365276264,1202,purple,39.3044,-76.61452,-2.27E-05,2.67E-06,15
1365276264,1203,purple,39.29883,-76.61578,9.20E-05,-4.00E-06,15
1365276264,1204,orange,39.28628,-76.62085,0,0,15
1365276264,1205,purple,39.30793,-76.61627,0,0,15
1365276264,1206,purple,39.27478,-76.61422,5.47E-05,-2.00E-06,15
1365276264,1208,purple,39.27685,-76.61233,0,0,15
1365276264,1209,green,39.2849999,-76.60257,1.67E-05,-1.20E-05,15
1365276264,1210,banner,39.28123,-76.61295,0,0,15
1365276264,1211,banner,39.28023,-76.60645,4.27E-05,-5.47E-05,15
1365276264,1212,green,39.30057,-76.59133,0,0,15
1365276279,903,orange,39.28328,-76.59907,0,0,15
1365276279,905,green,39.28974,-76.61114,-6.67E-07,0.000119333,15
1365276279,909,green,39.28723,-76.59345,0,0,15
1365276279,913,green,39.2801,-76.59593,9.20E-05,-3.33E-05,15
1365276279,1101,orange,39.28396,-76.59892,0,0,15
1365276279,1103,green,39.28583,-76.59358,-4.73E-05,6.00E-06,15
1365276279,1104,orange,39.28777,-76.62357,0,0,15
1365276279,1105,orange,39.28906,-76.62861,-6.67E-06,-0.000116667,15
1365276279,1201,purple,39.30241,-76.6143699,0,0,15
1365276279,1202,purple,39.30406,-76.61448,0,0,15
1365276279,1203,purple,39.30021,-76.61584,0,0,15
1365276279,1204,orange,39.28628,-76.62085,0,0,15
1365276279,1205,purple,39.30793,-76.61627,0,0,15
1365276279,1206,purple,39.2756,-76.61425,3.00E-05,-4.67E-06,15
1365276279,1208,purple,39.27685,-76.61233,-4.60E-05,6.67E-06,15
1365276279,1209,green,39.28525,-76.60275,0.000115333,-7.47E-05,15
1365276279,1210,banner,39.28123,-76.61295,0,0,15
1365276279,1211,banner,39.28087,-76.60727,0,0,15
1365276279,1212,green,39.30057,-76.59133,0,0,15
1365276294,903,orange,39.28328,-76.59907,4.47E-05,5.33E-06,15
1365276294,905,green,39.28973,-76.60935,0,0,15
1365276294,909,green,39.28723,-76.59345,6.13E-05,-3.33E-06,15
1365276294,913,green,39.28148,-76.59643,4.47E-05,-6.00E-06,15
1365276294,1101,orange,39.28396,-76.59892,0.000104667,-1.07E-05,15
1365276294,1103,green,39.28512,-76.59349,0,0,15
1365276294,1104,orange,39.28777,-76.62357,-4.67E-05,9.33E-06,15
1365276294,1105,orange,39.28896,-76.63036,-2.67E-06,-6.53E-05,15
1365276294,1201,purple,39.30241,-76.6143699,-4.73E-05,1.99E-06,15
1365276294,1202,purple,39.30406,-76.61448,0,0,15
1365276294,1203,purple,39.30021,-76.61584,0,0,15
1365276294,1204,orange,39.28628,-76.62085,0,0,15
1365276294,1205,purple,39.30793,-76.61627,0,0,15
1365276294,1206,purple,39.27605,-76.61432,6.40E-05,-3.33E-06,15
1365276294,1208,purple,39.27616,-76.61223,0,0,15
1365276294,1209,green,39.28698,-76.60387,3.80E-05,-2.33E-05,15
1365276294,1210,banner,39.28123,-76.61295,0,0,15
1365276294,1211,banner,39.28087,-76.60727,0,0,15
1365276294,1212,green,39.30057,-76.59133,-6.67E-07,-1.53E-05,15
1365276309,903,orange,39.28395,-76.59899,6.38E-05,-3.85E-06,13
1365276309,905,green,39.28973,-76.60935,9.23E-06,2.08E-05,13
1365276309,909,green,39.28815,-76.5935,5.46E-05,-5.38E-06,13
1365276309,913,green,39.28215,-76.59652,0,0,13
1365276309,1101,orange,39.28553,-76.59908,5.77E-05,-3.08E-06,13
1365276309,1103,green,39.28512,-76.59349,-1.85E-05,7.69E-07,13
1365276309,1104,orange,39.28707,-76.62343,-5.54E-05,3.85E-06,13
1365276309,1105,orange,39.28892,-76.63134,0,0,13
1365276309,1201,purple,39.3016999,-76.61434,-2.61E-05,1.54E-06,13
1365276309,1202,purple,39.30406,-76.61448,0,0,13
1365276309,1203,purple,39.30021,-76.61584,0.000110769,-7.69E-06,13
1365276309,1204,orange,39.28628,-76.62085,0,0,13
1365276309,1205,purple,39.30793,-76.61627,-1.54E-06,-7.69E-07,13
1365276309,1206,purple,39.27701,-76.6143699,5.38E-05,-2.32E-06,13
1365276309,1208,purple,39.27616,-76.61223,0,0,13
1365276309,1209,green,39.28755,-76.60422,0,0,13
1365276309,1210,banner,39.28123,-76.61295,-4.23E-05,4.46E-05,13
1365276309,1211,banner,39.28087,-76.60727,0,-3.38E-05,13
1365276309,1212,green,39.30056,-76.59156,-2.31E-06,-8.54E-05,13
1365276322,903,orange,39.28478,-76.59904,6.53E-05,-4.67E-06,15
1365276322,905,green,39.28985,-76.60908,0,0,15
1365276322,909,green,39.28886,-76.59357,0,0,15
1365276322,913,green,39.28215,-76.59652,5.00E-05,-2.67E-06,15
1365276322,1101,orange,39.28628,-76.59912,0,0,15
1365276322,1103,green,39.28488,-76.59348,-1.49E-05,-3.51E-05,90
